2019 Federal Election House of Representatives Two Party Preferred By Polling Place [Please Note: These results are not final. Event:24310 Phase:PostElection Generated:2019-05-22T21:50:20 Cycle:85365308-4295-4370-8e23-05d88256d096 Created:2019-05-22T21:48:30 Environment:PROD Site:CANBERRA Server:VTR01 Version:10.7.10.55954]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,Liberal/National Coalition Votes,Liberal/National Coalition Percentage,Australian Labor Party Votes,Australian Labor Party Percentage,TotalVotes,Swing
SA,183,Grey,6928,Hawker,0,0,0,0,0,-75.6
SA,183,Grey,6930,Iron Knob,0,0,0,0,0,-56
SA,183,Grey,7367,Jamestown,0,0,0,0,0,-76.96
SA,183,Grey,7369,Kadina,0,0,0,0,0,-61.39
SA,183,Grey,38201,Kadina PPVC,0,0,0,0,0,0
SA,183,Grey,6932,Kimba,0,0,0,0,0,-82.07
SA,183,Grey,6933,Kirton Point,0,0,0,0,0,-62.76
SA,183,Grey,7375,Laura,0,0,0,0,0,-74.05
SA,183,Grey,6936,Leigh Creek,0,0,0,0,0,-55.2
SA,183,Grey,7376,Lochiel,0,0,0,0,0,-61.67
SA,183,Grey,6937,Lock,0,0,0,0,0,-84.74
SA,183,Grey,7379,Maitland,0,0,0,0,0,-72.96
SA,183,Grey,7380,Mallala,0,0,0,0,0,-58.53
SA,183,Grey,7382,Manoora,0,0,0,0,0,-69.39
SA,183,Grey,7383,Marion Bay,0,0,0,0,0,-66.35
SA,183,Grey,7384,Marrabel,0,0,0,0,0,-71.13
SA,183,Grey,7385,Melrose,0,0,0,0,0,-82.11
SA,183,Grey,7386,Minlaton,0,0,0,0,0,-73.76
SA,183,Grey,13259,Minlaton PPVC,0,0,0,0,0,0
SA,183,Grey,6940,Minnipa,0,0,0,0,0,-78.47
SA,183,Grey,7389,Moonta,0,0,0,0,0,-61.45
SA,183,Grey,6942,Napperby,0,0,0,0,0,-48.72
SA,183,Grey,6943,North Shields,0,0,0,0,0,-73.31
SA,183,Grey,7398,Orroroo,0,0,0,0,0,-80.31
SA,183,Grey,7399,Owen,0,0,0,0,0,-56.5
SA,183,Grey,7401,Paskeville,0,0,0,0,0,-72.87
SA,183,Grey,7402,Peterborough,0,0,0,0,0,-49.53
SA,183,Grey,38202,Peterborough PPVC,0,0,0,0,0,0
SA,183,Grey,7404,Point Pass,0,0,0,0,0,-69.07
SA,183,Grey,6946,Poochera,0,0,0,0,0,-90.78
SA,183,Grey,6947,Port Augusta Central,0,0,0,0,0,-48.31
SA,183,Grey,6922,Port Augusta East,0,0,0,0,0,-42.28
SA,183,Grey,33120,Port Augusta PPVC,0,0,0,0,0,-54.61
SA,183,Grey,6948,Port Augusta West,0,0,0,0,0,-40.99
SA,183,Grey,7406,Port Broughton,0,0,0,0,0,-72.54
SA,183,Grey,7407,Port Clinton,0,0,0,0,0,-59.22
SA,183,Grey,6949,Port Germein,0,0,0,0,0,-60
SA,183,Grey,6950,Port Kenny,0,0,0,0,0,-78.38
SA,183,Grey,6951,Port Lincoln,0,0,0,0,0,-60.45
SA,183,Grey,6952,Port Lincoln Central,0,0,0,0,0,-72.68
SA,183,Grey,13113,Port Lincoln PPVC,0,0,0,0,0,-69.34
SA,183,Grey,6954,Port Neill,0,0,0,0,0,-78.42
SA,183,Grey,13111,Port Pirie PPVC,0,0,0,0,0,-48.37
SA,183,Grey,6956,Port Pirie West,0,0,0,0,0,-38.89
SA,183,Grey,7408,Port Victoria,0,0,0,0,0,-75
SA,183,Grey,7409,Port Vincent,0,0,0,0,0,-72.8
SA,183,Grey,7410,Port Wakefield,0,0,0,0,0,-51.98
SA,183,Grey,6957,Quorn,0,0,0,0,0,-62.42
SA,183,Grey,7411,Redhill,0,0,0,0,0,-64.49
SA,183,Grey,33211,Remote Mobile Team 1,0,0,0,0,0,-58.47
SA,183,Grey,33212,Remote Mobile Team 2,0,0,0,0,0,-58.16
SA,183,Grey,33213,Remote Mobile Team 3,0,0,0,0,0,-58.55
SA,183,Grey,65737,Remote Mobile Team 4,0,0,0,0,0,-58.56
SA,183,Grey,6958,Risdon Park East,0,0,0,0,0,-54.15
SA,183,Grey,6959,Risdon Park South,0,0,0,0,0,-46.84
SA,183,Grey,7412,Riverton,0,0,0,0,0,-61.73
SA,183,Grey,7413,Robertstown,0,0,0,0,0,-62.44
SA,183,Grey,7414,Roseworthy,0,0,0,0,0,-53.32
SA,183,Grey,6944,Roxby Downs,0,0,0,0,0,-66.04
SA,183,Grey,13114,Roxby Downs PPVC,0,0,0,0,0,-66.67
SA,183,Grey,7415,Saddleworth,0,0,0,0,0,-64.77
SA,183,Grey,6963,Smoky Bay,0,0,0,0,0,-86.39
SA,183,Grey,7419,Snowtown,0,0,0,0,0,-72.14
SA,183,Grey,6964,Solomontown,0,0,0,0,0,-36.86
SA,183,Grey,7420,Spalding,0,0,0,0,0,-73.39
SA,183,Grey,33194,Special Hospital Team 1,0,0,0,0,0,-58.33
SA,183,Grey,33196,Special Hospital Team 2,0,0,0,0,0,-59.22
SA,183,Grey,33197,Special Hospital Team 3,0,0,0,0,0,-58.94
SA,183,Grey,33198,Special Hospital Team 4,0,0,0,0,0,-59.17
SA,183,Grey,33199,Special Hospital Team 5,0,0,0,0,0,-58.68
SA,183,Grey,33200,Special Hospital Team 6,0,0,0,0,0,-59.09
SA,183,Grey,33201,Special Hospital Team 7,0,0,0,0,0,-58.92
SA,183,Grey,96947,Special Hospital Team 8,0,0,0,0,0,-59.18
SA,183,Grey,96948,Special Hospital Team 9,0,0,0,0,0,-58.82
SA,183,Grey,7422,Stansbury,0,0,0,0,0,-66.67
SA,183,Grey,6965,Stirling North,0,0,0,0,0,-48.76
SA,183,Grey,6966,Streaky Bay,0,0,0,0,0,-75.64
SA,183,Grey,7426,Tarlee,0,0,0,0,0,-55.76
SA,183,Grey,7427,Terowie,0,0,0,0,0,-50
SA,183,Grey,6969,Tumby Bay,0,0,0,0,0,-78.45
SA,183,Grey,7429,Two Wells,0,0,0,0,0,-44.59
SA,183,Grey,6970,Ungarra,0,0,0,0,0,-85.85
SA,183,Grey,7432,Wallaroo,0,0,0,0,0,-52.89
SA,183,Grey,7433,Wallaroo Mines,0,0,0,0,0,-52.94
SA,183,Grey,6972,Wangary,0,0,0,0,0,-70.05
SA,183,Grey,7434,Warooka,0,0,0,0,0,-70.64
SA,183,Grey,7435,Wasleys,0,0,0,0,0,-39.89
SA,183,Grey,7436,Watervale,0,0,0,0,0,-59.14
SA,183,Grey,6977,Whyalla Central East,0,0,0,0,0,-42.42
SA,183,Grey,6981,Whyalla Central West,0,0,0,0,0,-34.53
SA,183,Grey,6983,Whyalla Norrie East,0,0,0,0,0,-31
SA,183,Grey,6979,Whyalla Norrie North,0,0,0,0,0,-28.8
SA,183,Grey,6980,Whyalla Norrie South,0,0,0,0,0,-27.89
SA,183,Grey,13116,Whyalla PPVC,0,0,0,0,0,-34.13
SA,183,Grey,6982,Whyalla Stuart West,0,0,0,0,0,-27.08
SA,183,Grey,7440,Wilmington,0,0,0,0,0,-68.37
SA,183,Grey,7441,Wirrabara,0,0,0,0,0,-67.6
SA,183,Grey,6985,Wirrulla,0,0,0,0,0,-88.32
SA,183,Grey,6986,Woomera,0,0,0,0,0,-58.67
SA,183,Grey,6987,Wudinna,0,0,0,0,0,-83.27
SA,183,Grey,7443,Yorketown,0,0,0,0,0,-67.81
SA,185,Hindmarsh,82853,Adelaide (Hindmarsh),32,30.77,72,69.23,104,-11.63
SA,185,Hindmarsh,58735,Adelaide HINDMARSH PPVC,478,42.11,657,57.89,1135,-2.19
SA,185,Hindmarsh,7248,Albert Park,407,36.18,718,63.82,1125,2.29
SA,185,Hindmarsh,83647,Allenby Gardens (Hindmarsh),213,33.97,414,66.03,627,-3.17
SA,185,Hindmarsh,7250,Birkenhead,404,27.86,1046,72.14,1450,-1.12
SA,185,Hindmarsh,65589,BLV Hindmarsh PPVC,0,0,0,0,0,-57.14
SA,185,Hindmarsh,7050,Brooklyn Park (Hindmarsh),530,41.41,750,58.59,1280,3.19
SA,185,Hindmarsh,7051,Brooklyn Park South,770,48.03,833,51.97,1603,5.89
SA,185,Hindmarsh,7251,Cheltenham,578,34.76,1085,65.24,1663,0.01
SA,185,Hindmarsh,96979,Cowandilla (Hindmarsh),146,29.32,352,70.68,498,-0.99
SA,185,Hindmarsh,30176,Divisional Office (PREPOLL),0,0,0,0,0,0
SA,185,Hindmarsh,7057,Findon,650,39.37,1001,60.63,1651,2.2
SA,185,Hindmarsh,64714,Findon West,686,38.35,1103,61.65,1789,2.94
SA,185,Hindmarsh,7058,Flinders Park (Hindmarsh),799,47.17,895,52.83,1694,2.1
SA,185,Hindmarsh,7059,Fulham,496,53.68,428,46.32,924,-1.2
SA,185,Hindmarsh,7060,Fulham Gardens,886,49.39,908,50.61,1794,0.65
SA,185,Hindmarsh,83485,Fulham North,452,50.5,443,49.5,895,0.28
SA,185,Hindmarsh,32098,Glenelg HINDMARSH PPVC,1437,58.97,1000,41.03,2437,-0.32
SA,185,Hindmarsh,96971,Glenelg North (Hindmarsh),244,53.74,210,46.26,454,-3.47
SA,185,Hindmarsh,7063,Grange,1013,51.79,943,48.21,1956,-5.71
SA,185,Hindmarsh,83486,Grange Beach,361,54.2,305,45.8,666,-3.29
SA,185,Hindmarsh,7064,Henley Beach,766,49.84,771,50.16,1537,-4.85
SA,185,Hindmarsh,7065,Henley South,811,51.43,766,48.57,1577,-0.87
SA,185,Hindmarsh,7069,Kidman Park,957,50.77,928,49.23,1885,1.11
SA,185,Hindmarsh,83729,Kidman Park North,241,45.22,292,54.78,533,-4.46
SA,185,Hindmarsh,96993,Kilkenny (Hindmarsh),128,36.06,227,63.94,355,-0.38
SA,185,Hindmarsh,12084,Kilkenny North (Hindmarsh),63,34.62,119,65.38,182,6.31
SA,185,Hindmarsh,7256,Largs Bay,747,33.35,1493,66.65,2240,-4.77
SA,185,Hindmarsh,83530,Largs Bay West,340,36.88,582,63.12,922,-1.26
SA,185,Hindmarsh,7071,Lockleys,234,53.18,206,46.82,440,-4.96
SA,185,Hindmarsh,7072,Lockleys North,916,54.43,767,45.57,1683,2.96
SA,185,Hindmarsh,96998,Mansfield Park (Hindmarsh),79,23.94,251,76.06,330,0.08
SA,185,Hindmarsh,7074,Netley,487,50.31,481,49.69,968,3.15
SA,185,Hindmarsh,7259,North Haven,512,38.27,826,61.73,1338,2.85
SA,185,Hindmarsh,7028,Novar Gardens,930,57.69,682,42.31,1612,-3.65
SA,185,Hindmarsh,97003,Other Mobile Team 1,2,9.09,20,90.91,22,-2.98
SA,185,Hindmarsh,7264,Ottoway,365,26.82,996,73.18,1361,2.3
SA,185,Hindmarsh,7260,Pennington,323,24.83,978,75.17,1301,1.48
SA,185,Hindmarsh,96981,Plympton (Hindmarsh),152,39.58,232,60.42,384,-2.4
SA,185,Hindmarsh,7076,Plympton West,552,43.91,705,56.09,1257,1.7
SA,185,Hindmarsh,7262,Port Adelaide,238,27.93,614,72.07,852,-2.74
SA,185,Hindmarsh,64725,Port Adelaide HINDMARSH PPVC,1685,35.83,3018,64.17,4703,-18.61
SA,185,Hindmarsh,7263,Queenstown,434,32.93,884,67.07,1318,0.87
SA,185,Hindmarsh,96982,Richmond (Hindmarsh),122,40.8,177,59.2,299,-0.59
SA,185,Hindmarsh,7265,Rosewater,547,32.06,1159,67.94,1706,3.64
SA,185,Hindmarsh,7266,Royal Park,445,37.94,728,62.06,1173,8.27
SA,185,Hindmarsh,36687,Royal Park South,533,39.81,806,60.19,1339,2.84
SA,185,Hindmarsh,36688,Seaton,581,38.66,922,61.34,1503,1.44
SA,185,Hindmarsh,7062,Seaton Park,762,42.08,1049,57.92,1811,7.52
SA,185,Hindmarsh,36701,Seaton West,796,50.67,775,49.33,1571,0.31
SA,185,Hindmarsh,7270,Semaphore,486,30.98,1083,69.02,1569,-0.84
SA,185,Hindmarsh,7272,Semaphore Park,289,31.83,619,68.17,908,-0.32
SA,185,Hindmarsh,83480,Semaphore Park West,302,42.18,414,57.82,716,-15.57
SA,185,Hindmarsh,7273,Semaphore South,434,32.88,886,67.12,1320,1.11
SA,185,Hindmarsh,97524,Special Hospital Team 1,87,54.72,72,45.28,159,16.56
SA,185,Hindmarsh,97525,Special Hospital Team 2,88,43.35,115,56.65,203,5.39
SA,185,Hindmarsh,97526,Special Hospital Team 3,35,18.42,155,81.58,190,-19.47
SA,185,Hindmarsh,97538,Special Hospital Team 4,49,36.57,85,63.43,134,-1.76
SA,185,Hindmarsh,7278,St Clair,898,38.59,1429,61.41,2327,5.68
SA,185,Hindmarsh,7274,Taperoo,682,36.07,1209,63.93,1891,5.54
SA,185,Hindmarsh,83529,Taperoo East,319,28.28,809,71.72,1128,-2.26
SA,185,Hindmarsh,7081,West Beach,1120,55.8,887,44.2,2007,-2.88
SA,185,Hindmarsh,83649,West Lakes PPVC,5502,50.19,5460,49.81,10962,-7.53
SA,185,Hindmarsh,7277,West Lakes Shore,1554,54.74,1285,45.26,2839,-3
SA,185,Hindmarsh,96995,Woodville Gardens (Hindmarsh),107,20.04,427,79.96,534,-0.46
SA,185,Hindmarsh,7283,Woodville South,353,37.71,583,62.29,936,0.44
SA,185,Hindmarsh,7284,Woodville West,408,37.4,683,62.6,1091,3.25
SA,186,Kingston,6857,Aberfoyle Park,794,42.51,1074,57.49,1868,-6.18
SA,186,Kingston,83449,Aberfoyle Park Central,288,44.24,363,55.76,651,-7.09
SA,186,Kingston,31782,Aberfoyle Park North,1082,48.63,1143,51.37,2225,-4.11
SA,186,Kingston,97054,Aberfoyle Park PPVC,1831,50.47,1797,49.53,3628,-2.3
SA,186,Kingston,31740,Aberfoyle Park South,383,42.89,510,57.11,893,-6.82
SA,186,Kingston,82893,Adelaide (Kingston),18,28.13,46,71.88,64,-9.55
SA,186,Kingston,58734,Adelaide KINGSTON PPVC,182,37.53,303,62.47,485,-5.12
SA,186,Kingston,65573,BLV Kingston PPVC,0,0,0,0,0,-42.86
SA,186,Kingston,64724,Brighton KINGSTON PPVC,754,45.5,903,54.5,1657,-5.85
SA,186,Kingston,7091,Christie Downs,321,23.99,1017,76.01,1338,0.15
SA,186,Kingston,7092,Christies Beach,610,29.8,1437,70.2,2047,3.43
SA,186,Kingston,30177,Divisional Office (PREPOLL),0,0,0,0,0,0
SA,186,Kingston,6867,Flagstaff Hill,1563,49.17,1616,50.83,3179,-6.68
SA,186,Kingston,8846,Flagstaff Hill East (Kingston),326,50.94,314,49.06,640,-5.54
SA,186,Kingston,7096,Hackham,378,24.39,1172,75.61,1550,1.59
SA,186,Kingston,7097,Hackham East,842,34.65,1588,65.35,2430,3.01
SA,186,Kingston,7098,Hackham South,350,27.22,936,72.78,1286,1.41
SA,186,Kingston,7099,Hallett Cove,793,46.29,920,53.71,1713,5
SA,186,Kingston,58620,Hallett Cove Central,572,39.56,874,60.44,1446,2.88
SA,186,Kingston,7102,Hallett Cove East,867,41.4,1227,58.6,2094,2.11
SA,186,Kingston,83489,Hallett Cove South,178,45.18,216,54.82,394,7.34
SA,186,Kingston,6873,Happy Valley,1099,47.87,1197,52.13,2296,-0.63
SA,186,Kingston,8849,Maslin Beach,264,30.34,606,69.66,870,-3.04
SA,186,Kingston,7203,Moana,644,33.61,1272,66.39,1916,2.45
SA,186,Kingston,7105,Morphett Vale,503,30.54,1144,69.46,1647,6.45
SA,186,Kingston,83467,Morphett Vale Central,197,29.62,468,70.38,665,0.79
SA,186,Kingston,7106,Morphett Vale East,128,28.83,316,71.17,444,-2.68
SA,186,Kingston,31731,Morphett Vale KINGSTON PPVC,4662,38.12,7568,61.88,12230,4.02
SA,186,Kingston,7107,Morphett Vale North,329,32.38,687,67.62,1016,1.98
SA,186,Kingston,7108,Morphett Vale South,360,27.09,969,72.91,1329,3.86
SA,186,Kingston,7109,Noarlunga Downs,381,28.52,955,71.48,1336,2.62
SA,186,Kingston,7110,O'Halloran Hill,803,39.21,1245,60.79,2048,2.08
SA,186,Kingston,83702,O'Halloran Hill North,174,38.58,277,61.42,451,1.44
SA,186,Kingston,7111,O'Sullivan Beach,339,30.16,785,69.84,1124,2.76
SA,186,Kingston,7217,Old Noarlunga,390,33.45,776,66.55,1166,-0.31
SA,186,Kingston,31288,Onkaparinga Hills,272,29.18,660,70.82,932,0.77
SA,186,Kingston,65714,Other Mobile Team 1,3,13.04,20,86.96,23,5.35
SA,186,Kingston,7112,Pimpala,399,30.95,890,69.05,1289,2.01
SA,186,Kingston,7113,Port Noarlunga,398,33.45,792,66.55,1190,-0.6
SA,186,Kingston,7114,Reynella,697,37.47,1163,62.53,1860,3.76
SA,186,Kingston,7115,Reynella East,650,34.45,1237,65.55,1887,0.26
SA,186,Kingston,7116,Reynella South,639,33.16,1288,66.84,1927,1.36
SA,186,Kingston,7225,Seaford,545,29.6,1296,70.4,1841,1.22
SA,186,Kingston,58621,Seaford Meadows,651,33.45,1295,66.55,1946,2.65
SA,186,Kingston,31287,Seaford Rise,707,30.5,1611,69.5,2318,2.11
SA,186,Kingston,7120,Sheidow Park,743,39.42,1142,60.58,1885,5.32
SA,186,Kingston,33232,Special Hospital Team 1,76,34.86,142,65.14,218,-1.58
SA,186,Kingston,33233,Special Hospital Team 2,43,33.86,84,66.14,127,-2.43
SA,186,Kingston,33234,Special Hospital Team 3,52,30.77,117,69.23,169,-5.38
SA,186,Kingston,11653,Trott Park,915,37.39,1532,62.61,2447,1.31
SA,186,Kingston,7100,Woodcroft,932,36.74,1605,63.26,2537,0.5
SA,186,Kingston,83446,Woodcroft PPVC,2065,38.79,3259,61.21,5324,3.44
SA,186,Kingston,58619,Woodcroft South,648,35.18,1194,64.82,1842,-0.09
SA,187,Makin,82839,Adelaide (Makin),30,37.04,51,62.96,81,1.64
SA,187,Makin,58738,Adelaide MAKIN PPVC,197,32.08,417,67.92,614,-6.81
SA,187,Makin,7124,Banksia Park,731,42.28,998,57.72,1729,0.42
SA,187,Makin,65618,BLV Makin PPVC,0,0,0,0,0,-45
SA,187,Makin,30178,Divisional Office (PREPOLL),0,0,0,0,0,0
SA,187,Makin,65779,Elizabeth MAKIN PPVC,274,36.48,477,63.52,751,1.43
SA,187,Makin,7127,Fairview Park,736,47.92,800,52.08,1536,0.92
SA,187,Makin,7130,Golden Grove,508,59.07,352,40.93,860,-2.67
SA,187,Makin,12044,Golden Grove Central,660,43.56,855,56.44,1515,-1.13
SA,187,Makin,32545,Golden Grove East,828,42.57,1117,57.43,1945,-0.6
SA,187,Makin,83696,Golden Grove PPVC,1712,46.07,2004,53.93,3716,2.27
SA,187,Makin,31850,Greenwith,824,42.04,1136,57.96,1960,-1.65
SA,187,Makin,51056,Greenwith West,941,45.59,1123,54.41,2064,0.27
SA,187,Makin,7132,Hope Valley West,428,39.63,652,60.37,1080,-1.09
SA,187,Makin,6666,Ingle Farm,648,31.11,1435,68.89,2083,2.32
SA,187,Makin,83455,Ingle Farm North,219,30.89,490,69.11,709,0.64
